Constraint 1,Constraint 2,Constraint 3,Constraint 4,Constraint 5,Constraint 6,Constraint 7,Constraint 8,Constraint 9,Constraint 10,Constraint 11
5.7009e-006,1.90066e-007,1.08034e-009,1.50361e-012,5.86337e-016,-5.20417e-018,-6.93889e-018,-6.93889e-018,-6.93889e-018,1.99679e-005,0
5.92937e-006,2.06916e-007,1.23161e-009,1.79388e-012,7.49401e-016,-5.20417e-018,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.01292e-005,0
6.16268e-006,2.25025e-007,1.40218e-009,2.13663e-012,9.36751e-016,-5.20417e-018,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.02874e-005,0
6.40076e-006,2.44471e-007,1.59425e-009,2.5407e-012,1.17094e-015,-3.46945e-018,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.04427e-005,0
6.64351e-006,2.6533e-007,1.81028e-009,3.0163e-012,1.46411e-015,-3.46945e-018,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.05951e-005,0
6.89086e-006,2.87683e-007,2.05295e-009,3.57528e-012,1.81626e-015,-1.73472e-018,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.07446e-005,0
7.1427e-006,3.11615e-007,2.32521e-009,4.23124e-012,2.25688e-015,0,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.08911e-005,0
7.39892e-006,3.37213e-007,2.6303e-009,4.99988e-012,2.80678e-015,1.73472e-018,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.10348e-005,0
7.6594e-006,3.64567e-007,2.97179e-009,5.89924e-012,3.47465e-015,3.46945e-018,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.11755e-005,0
7.92403e-006,3.93769e-007,3.35356e-009,6.95002e-012,4.26569e-015,6.93889e-018,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.13134e-005,0
8.19267e-006,4.24916e-007,3.77987e-009,8.17599e-012,5.23886e-015,1.04083e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.14485e-005,0
8.46518e-006,4.58105e-007,4.25538e-009,9.60435e-012,6.43062e-015,-5.20417e-018,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.15808e-005,0
8.74142e-006,4.9344e-007,4.78516e-009,1.12662e-011,7.87044e-015,1.73472e-018,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.17103e-005,0
9.02123e-006,5.31023e-007,5.37473e-009,1.31971e-011,9.61557e-015,8.67362e-018,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.1837e-005,0
9.30446e-006,5.70962e-007,6.03013e-009,1.54374e-011,1.17233e-014,1.9082e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.1961e-005,0
9.59094e-006,6.13366e-007,6.75791e-009,1.80335e-011,1.42681e-014,3.29597e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.20824e-005,0
9.88049e-006,6.58347e-007,7.56516e-009,2.10377e-011,1.7349e-014,2.60209e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.22011e-005,0
1.01729e-005,7.06019e-007,8.45961e-009,2.45097e-011,2.10647e-014,2.42861e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.23172e-005,0
1.04681e-005,7.56498e-007,9.44961e-009,2.85171e-011,2.55126e-014,2.77556e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.24307e-005,0
1.07658e-005,8.09901e-007,1.05442e-008,3.31366e-011,3.08503e-014,3.81639e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.25417e-005,0
1.10658e-005,8.66349e-007,1.17532e-008,3.84549e-011,3.72601e-014,3.64292e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.26503e-005,0
1.13679e-005,9.25963e-007,1.30871e-008,4.45701e-011,4.49259e-014,4.33681e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.27565e-005,0
1.1672e-005,9.88865e-007,1.45573e-008,5.15928e-011,5.40991e-014,4.33681e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.28602e-005,0
1.19778e-005,1.05518e-006,1.61762e-008,5.96477e-011,6.50539e-014,3.64292e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.29617e-005,0
1.2285e-005,1.12503e-006,1.79568e-008,6.88754e-011,7.8099e-014,2.77556e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.30609e-005,0
1.25936e-005,1.19854e-006,1.99134e-008,7.94338e-011,9.36109e-014,4.33681e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.31579e-005,0
1.29032e-005,1.27584e-006,2.20612e-008,9.15004e-011,1.12049e-013,4.51028e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.32527e-005,0
1.32136e-005,1.35705e-006,2.44166e-008,1.05274e-010,1.33926e-013,6.41848e-017,-6.93889e-018,-6.93889e-018,-6.93889e-018,2.33454e-005,0
