Constraint 1,Constraint 2,Constraint 3,Constraint 4,Constraint 5,Constraint 6,Constraint 7,Constraint 8,Constraint 9,Constraint 10,Constraint 11
2.0416e-012,5.3245e-010,9.23225e-008,6.25254e-006,5.49005e-005,1.53866e-006,1.99412e-009,6.27588e-014,4.15444e-010,6.64052e-015,5.35146e-005
2.41551e-012,6.10864e-010,1.01848e-007,6.49688e-006,5.59775e-005,1.66853e-006,2.30611e-009,8.40213e-014,4.1643e-010,8.08555e-015,5.45856e-005
2.85683e-012,7.00563e-010,1.12292e-007,6.74585e-006,5.70614e-005,1.80827e-006,2.66441e-009,1.11975e-013,4.16875e-010,9.84282e-015,5.56704e-005
3.37749e-012,8.03108e-010,1.23734e-007,6.99917e-006,5.81514e-005,1.95849e-006,3.07545e-009,1.48567e-013,4.16978e-010,1.19748e-014,5.67692e-005
3.99143e-012,9.20265e-010,1.36255e-007,7.25654e-006,5.92468e-005,2.11986e-006,3.54646e-009,1.96263e-013,4.1698e-010,1.45595e-014,5.7882e-005
4.71495e-012,1.05402e-009,1.49943e-007,7.51761e-006,6.03467e-005,2.29304e-006,4.08554e-009,2.58142e-013,4.17168e-010,1.76994e-014,5.90089e-005
5.56709e-012,1.20662e-009,1.64892e-007,7.78203e-006,6.14502e-005,2.47873e-006,4.70178e-009,3.38094e-013,4.17874e-010,2.15036e-014,6.01501e-005
6.57006e-012,1.38056e-009,1.81197e-007,8.04937e-006,6.25564e-005,2.67765e-006,5.40535e-009,4.40956e-013,4.19475e-010,2.61111e-014,6.13057e-005
7.74971e-012,1.57866e-009,1.98961e-007,8.31922e-006,6.36642e-005,2.89053e-006,6.20758e-009,5.72715e-013,4.22392e-010,3.16899e-014,6.24758e-005
9.13608e-012,1.80406e-009,2.18289e-007,8.59111e-006,6.47727e-005,3.11811e-006,7.12109e-009,7.40763e-013,4.27084e-010,3.8438e-014,6.36606e-005
1.07641e-011,2.06026e-009,2.39291e-007,8.86455e-006,6.58806e-005,3.36116e-006,8.15988e-009,9.5419e-013,4.3405e-010,4.65912e-014,6.486e-005
1.2674e-011,2.35116e-009,2.62079e-007,9.13904e-006,6.69869e-005,3.62044e-006,9.33946e-009,1.22409e-012,4.43816e-010,5.64358e-014,6.60744e-005
1.49126e-011,2.68106e-009,2.86769e-007,9.41404e-006,6.80904e-005,3.89673e-006,1.0677e-008,1.56393e-012,4.56933e-010,6.83134e-014,6.73036e-005
1.75338e-011,3.05474e-009,3.13479e-007,9.689e-006,6.91899e-005,4.1908e-006,1.21913e-008,1.99006e-012,4.73967e-010,8.26318e-014,6.85479e-005
2.05994e-011,3.47746e-009,3.42328e-007,9.96336e-006,7.0284e-005,4.50342e-006,1.39033e-008,2.52209e-012,4.95491e-010,9.9868e-014,6.98074e-005
2.41807e-011,3.955e-009,3.73438e-007,1.02365e-005,7.13716e-005,4.83535e-006,1.58356e-008,3.18355e-012,5.2207e-010,1.20601e-013,7.10821e-005
2.83593e-011,4.4937e-009,4.06927e-007,1.05079e-005,7.24514e-005,5.18734e-006,1.80133e-008,4.00247e-012,5.54253e-010,1.45505e-013,7.23721e-005
3.32284e-011,5.10048e-009,4.42916e-007,1.0777e-005,7.35221e-005,5.56013e-006,2.04633e-008,5.01209e-012,5.92559e-010,1.75386e-013,7.36775e-005
3.88945e-011,5.78289e-009,4.81523e-007,1.10431e-005,7.45824e-005,5.95443e-006,2.32154e-008,6.25166e-012,6.37467e-010,2.11196e-013,7.49985e-005
4.54786e-011,6.54911e-009,5.22862e-007,1.13057e-005,7.5631e-005,6.37091e-006,2.63017e-008,7.76724e-012,6.89398e-010,2.54045e-013,7.6335e-005
5.31179e-011,7.408e-009,5.67043e-007,1.15641e-005,7.66666e-005,6.81025e-006,2.97567e-008,9.61272e-012,7.48705e-010,3.05254e-013,7.76871e-005
